,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
129,-23.658193359375,46.0990059,7.2707672,5.000227451324463,-23.789211865455442,126,3,0,1,0,6.309579849243164,0,4.2027164697647095,0,0,1.8472851562500026,0,-4.9775390625,0,19.37614612713973,0
130,-24.709833984375,46.0989537,7.2707752,5.594963073730469,-24.951319676187914,126,4,0,1,0,6.309579849243164,0,4.481165790557862,0,0,1.8472851562500026,0,-6.415996093750003,0,24.7025053836946,0
131,-26.089423828125,46.0988874,7.2707549,6.269110202789307,-26.412318730557267,126,5,0,1,0,6.309579849243164,0,4.779156525929769,0,0,1.8472851562500026,0,-7.467636718750001,0,30.5375879502786,0
132,-29.870400390625,46.098826,7.2707453,6.113236904144287,-27.706339993990532,126,6,0,1,0,6.309579849243164,0,4.9697394371032715,0,0,1.8472851562500026,0,-8.847226562500001,0,38.07236782641293,0
133,-28.04498046875,46.0987738,7.270786,6.910833835601807,-29.45527038850412,126,7,0,1,0,6.910833835601807,0,5.212376236915588,0,0,1.8472851562500026,0,-12.628203125000002,0,44.93742917887741,0
134,-30.38703125,46.0987137,7.2708352,7.079470634460449,-31.5068008607892,126,8,0,1,0,7.079470634460449,0,5.419831169976129,0,0,3.672705078125002,0,-12.628203125000002,0,51.5381875143185,0
135,-34.654931640625,46.0986496,7.2708652,7.109010219573975,-33.24581364889724,126,9,0,1,0,7.109010219573975,0,5.588749074935913,0,0,3.672705078125002,0,-14.97025390625,0,59.225844658493045,0
136,-33.893525390625,46.0986006,7.2709205,6.99707555770874,-35.593085990526205,126,10,0,1,0,7.109010219573975,0,5.716778755187988,0,0,3.672705078125002,0,-19.238154296875003,0,66.71889711081428,0
137,-38.472373046875,46.0985446,7.2709842,7.801799297332764,-37.78344758378131,126,11,0,1,0,7.801799297332764,0,5.890530467033386,0,0,4.434111328125002,0,-19.238154296875003,0,73.64345617343083,0
138,-39.630869140625,46.0984792,7.271058,9.257730484008787,-40.307063807975325,126,12,0,1,0,9.257730484008787,0,6.149545852954571,0,0,4.434111328125002,0,-23.817001953125,0,81.58117437964442,0
139,-43.620673828125,46.0984168,7.2711611,10.91258144378662,-42.66528500600984,126,13,0,1,0,10.91258144378662,0,6.489762680871146,0,0,4.434111328125002,0,-24.975498046875003,0,90.82293878403463,0
140,-44.33314453125,46.0983795,7.2712837,9.86191463470459,-45.18317624080906,126,14,0,1,0,10.91258144378662,0,6.7145728111267085,0,0,4.434111328125002,0,-28.965302734375,0,101.39010405875621,0
141,-47.095908203125,46.0983382,7.2713859,9.092418670654297,-47.4030491639567,126,15,0,1,0,10.91258144378662,0,6.863188177347182,0,0,4.434111328125002,0,-29.6777734375,0,111.73721596552669,0
142,-51.70572265625,46.0982966,7.271473,8.023103713989258,-49.03714010357775,126,16,0,1,0,10.91258144378662,0,6.931418503032011,0,0,4.434111328125002,0,-32.440537109375,0,120.87650980538862,0
143,-50.0394140625,46.0982767,7.271568,7.889796733856201,-51.16954939373613,126,17,0,1,0,10.91258144378662,0,6.984661738077799,0,0,4.434111328125002,0,-37.050351562500005,0,129.04612561303986,0
144,-54.537392578125,46.0982407,7.2716519,8.313467979431152,-52.837872923147906,126,18,0,1,0,10.91258144378662,0,7.054598908675344,0,0,6.100419921875005,0,-37.050351562500005,0,136.71789416063478,0
145,-53.081845703125,46.0981954,7.2717198,7.585761547088623,-54.253287259615675,126,19,0,1,0,10.91258144378662,0,7.0811570405960085,0,0,6.100419921875005,0,-41.548330078125005,0,144.34034960166937,0
146,-55.307978515625,46.0981538,7.2718063,7.6556220054626465,-55.849658079397926,126,20,0,1,0,10.91258144378662,0,7.108512515113468,0,0,7.555966796875008,0,-41.548330078125005,0,151.61501919006463,0
147,-57.3605078125,46.0981083,7.2719021,9.089401245117188,-57.53840022270958,126,21,0,1,0,10.91258144378662,0,7.198552911931818,0,0,7.555966796875008,0,-43.77446289062501,0,159.74644266139433,0
