time,seconds_elapsed,relativeAltitude,pressure
1670840988476415500,-235.01758447265624,-0.93017578125,700.49560546875
1670840988516415700,-234.97758422851564,-0.68701171875,700.473876953125
1670840988556415200,-234.93758471679686,-1.02783203125,700.504150390625
1670840988596416300,-234.89758374023438,-0.755615234375,700.47998046875
1670840988636416000,-234.857583984375,-1.05419921875,700.506591796875
1670840988676416300,-234.81758374023437,-0.652587890625,700.470947265625
1670840988716415700,-234.77758422851562,-0.5654296875,700.463134765625
1670840988756416000,-234.737583984375,-0.324951171875,700.441650390625
1670840988796416300,-234.69758374023436,-0.63671875,700.469482421875
1670840988836416300,-234.65758374023437,-0.05810546875,700.41796875
1670840988876416000,-234.617583984375,-0.293212890625,700.438720703125
1670840988916417000,-234.5775830078125,-0.47021484375,700.45458984375
1670840988956416500,-234.53758349609376,-0.8720703125,700.490234375
1670840988996415700,-234.49758422851562,-0.779541015625,700.482177734375
1670840989036416000,-234.457583984375,-1.1943359375,700.51904296875
1670840989076416000,-234.417583984375,-0.890380859375,700.491943359375
1670840989116415700,-234.37758422851562,-0.8798828125,700.490966796875
1670840989156416300,-234.33758374023438,-0.575927734375,700.464111328125
1670840989196416300,-234.2975837402344,-0.599853515625,700.466064453125
1670840989236415700,-234.2575842285156,-0.961669921875,700.498291015625
1670840989276415200,-234.21758471679686,-0.8349609375,700.487060546875
1670840989316415700,-234.17758422851563,-1.2919921875,700.52783203125
1670840989356416000,-234.137583984375,-1.38720703125,700.5361328125
1670840989396416000,-234.097583984375,-1.421630859375,700.539306640625
1670840989436416000,-234.057583984375,-1.749267578125,700.568603515625
1670840989476416300,-234.0175837402344,-2.166748046875,700.605712890625
1670840989516416500,-233.97758349609376,-1.994873046875,700.59033203125
1670840989556415200,-233.93758471679686,-0.943359375,700.496826171875
1670840989596416500,-233.89758349609374,-1.04638671875,700.505859375
1670840989636416000,-233.857583984375,-1.363525390625,700.5341796875
1670840989676416300,-233.81758374023437,-0.52587890625,700.45947265625
1670840989716415700,-233.77758422851562,-0.7978515625,700.48388671875
1670840989756416300,-233.73758374023438,-1.11767578125,700.51220703125
1670840989796415700,-233.69758422851564,-0.819091796875,700.485595703125
1670840989836416000,-233.657583984375,-1.2578125,700.524658203125
1670840989876416300,-233.61758374023438,-1.379150390625,700.53564453125
1670840989916416300,-233.5775837402344,-1.220703125,700.521484375
1670840989956415700,-233.5375842285156,-1.0595703125,700.507080078125
1670840989996415700,-233.49758422851562,-0.84814453125,700.48828125
1670840990036415500,-233.45758447265624,-0.877197265625,700.49072265625
1670840990076415200,-233.41758471679688,-0.1533203125,700.42626953125
1670840990116415000,-233.3775849609375,-0.396240234375,700.447998046875
1670840990156415200,-233.33758471679687,-1.16796875,700.516845703125
1670840990196415200,-233.29758471679688,-1.58544921875,700.553955078125
1670840990236415200,-233.25758471679688,-0.903564453125,700.4931640625
1670840990276415500,-233.21758447265626,-0.528564453125,700.459716796875
1670840990316415200,-233.17758471679687,0.32763671875,700.383544921875
1670840990356416000,-233.137583984375,-1.513916015625,700.547607421875
1670840990396415700,-233.09758422851561,-2.029296875,700.593505859375
1670840990436415700,-233.05758422851562,-0.97509765625,700.49951171875
1670840990476416300,-233.0175837402344,-1.075439453125,700.508544921875
1670840990516416000,-232.977583984375,-1.8125,700.57421875
1670840990556415500,-232.93758447265625,-1.6513671875,700.559814453125
1670840990596415700,-232.89758422851563,-2.49951171875,700.63525390625
1670840990636416000,-232.857583984375,-1.662109375,700.560791015625
1670840990676416000,-232.817583984375,-0.7373046875,700.478271484375
1670840990716416300,-232.77758374023438,-0.253662109375,700.435302734375
1670840990756416300,-232.73758374023438,-0.042236328125,700.41650390625
1670840990796416300,-232.69758374023436,0.504638671875,700.36767578125
1670840990836416300,-232.65758374023437,0.504638671875,700.36767578125
1670840990876417000,-232.6175830078125,-0.45458984375,700.453125
1670840990916416500,-232.57758349609375,-1.0859375,700.509521484375
1670840990956416000,-232.537583984375,-1.403076171875,700.53759765625
1670840990996416000,-232.497583984375,-1.788818359375,700.572021484375
1670840991036416000,-232.457583984375,-2.568359375,700.6416015625
1670840991076416300,-232.41758374023436,-2.169189453125,700.60595703125
1670840991116416300,-232.37758374023437,-1.635498046875,700.558349609375
1670840991156415500,-232.33758447265626,-1.056884765625,700.5068359375
1670840991196415500,-232.29758447265624,-1.2021484375,700.519775390625
1670840991236415200,-232.25758471679688,-0.63671875,700.469482421875
1670840991276415500,-232.21758447265626,-0.317138671875,700.44091796875
1670840991316415700,-232.17758422851563,0,700.41259765625
1670840991356415700,-232.13758422851564,0.84814453125,700.337158203125
1670840991396415700,-232.09758422851561,0.742431640625,700.346435546875
1670840991436415700,-232.05758422851562,0.182373046875,700.396484375
1670840991476416500,-232.01758349609375,-0.092529296875,700.4208984375
1670840991516416300,-231.97758374023437,-0.05029296875,700.417236328125
1670840991556415500,-231.93758447265625,-0.248291015625,700.434814453125
1670840991596416300,-231.89758374023438,-1.030517578125,700.50439453125
1670840991636416000,-231.857583984375,-0.948486328125,700.4970703125
1670840991676415700,-231.8175842285156,-0.644775390625,700.47021484375
1670840991716415700,-231.77758422851562,-0.465087890625,700.4541015625
1670840991756416300,-231.73758374023438,-0.486083984375,700.4560546875
1670840991796415500,-231.69758447265625,-0.6923828125,700.474365234375
1670840991836415500,-231.65758447265625,-1.049072265625,700.506103515625
1670840991876416000,-231.617583984375,-1.672607421875,700.561767578125
1670840991916416300,-231.5775837402344,-1.461181640625,700.54296875
1670840991956415700,-231.5375842285156,-1.72265625,700.566162109375
1670840991996416800,-231.49758325195313,-2.021240234375,700.5927734375
1670840992036415700,-231.45758422851563,-1.212890625,700.520751953125
1670840992076416000,-231.417583984375,-1.672607421875,700.561767578125
1670840992116416000,-231.377583984375,-1.228759765625,700.522216796875
1670840992156417300,-231.33758276367186,-1.40576171875,700.537841796875
1670840992196416000,-231.297583984375,-0.935302734375,700.49609375
1670840992236415700,-231.2575842285156,-1.125732421875,700.512939453125
1670840992276415700,-231.21758422851562,-1.2470703125,700.52392578125
1670840992316415000,-231.1775849609375,-1.331787109375,700.53125
1670840992356416000,-231.137583984375,-1.146728515625,700.514892578125
1670840992396415500,-231.09758447265625,-1.18896484375,700.5185546875
1670840992436415700,-231.05758422851562,-1.11767578125,700.51220703125
1670840992476416000,-231.017583984375,-1.640869140625,700.558837890625
1670840992516416000,-230.977583984375,-0.890380859375,700.491943359375
1670840992556415700,-230.93758422851562,-0.4228515625,700.450439453125
1670840992596415000,-230.8975849609375,-0.626220703125,700.468505859375
1670840992636415700,-230.85758422851563,-0.9775390625,700.499755859375
1670840992676415700,-230.8175842285156,-0.5126953125,700.458251953125
1670840992716416000,-230.777583984375,-1.083251953125,700.50927734375
1670840992756415700,-230.73758422851563,-1.125732421875,700.512939453125
1670840992796416300,-230.69758374023436,-0.901123046875,700.492919921875
1670840992836416300,-230.65758374023437,-0.56005859375,700.462646484375
1670840992876415700,-230.61758422851562,-0.531005859375,700.4599609375
1670840992916415700,-230.57758422851563,-0.93017578125,700.49560546875
1670840992956416800,-230.53758325195312,-0.224609375,700.4326171875
1670840992996415700,-230.49758422851562,-0.39111328125,700.447509765625
1670840993036416300,-230.45758374023438,-0.09765625,700.42138671875
1670840993076415700,-230.41758422851564,0.021240234375,700.410888671875
1670840993116416300,-230.37758374023437,-0.338134765625,700.44287109375
1670840993156416500,-230.33758349609374,-0.554931640625,700.462158203125
1670840993196416000,-230.297583984375,-0.837646484375,700.4873046875
1670840993236416000,-230.257583984375,-0.7373046875,700.478271484375
1670840993276415700,-230.21758422851562,-1.17578125,700.517578125
1670840993316415500,-230.17758447265626,0.034423828125,700.40966796875
1670840993356415700,-230.13758422851564,-0.029052734375,700.415283203125
1670840993396416500,-230.09758349609376,-1.0146484375,700.503173828125
1670840993436415700,-230.05758422851562,-1.212890625,700.520751953125
1670840993476415500,-230.01758447265624,-0.55224609375,700.4619140625
1670840993516415700,-229.97758422851564,-1.58544921875,700.553955078125
1670840993556415200,-229.93758471679686,-1.52197265625,700.54833984375
1670840993596416300,-229.89758374023438,-2.1904296875,700.60791015625
1670840993636416500,-229.85758349609375,-3.400634765625,700.715576171875
1670840993676416500,-229.81758349609376,-2.97509765625,700.677734375
1670840993716415500,-229.77758447265626,-3.70458984375,700.74267578125
1670840993756416000,-229.737583984375,-4.024169921875,700.771240234375
1670840993796417000,-229.6975830078125,-3.7626953125,700.748046875
1670840993836416300,-229.65758374023437,-2.5126953125,700.636474609375
1670840993876415700,-229.61758422851562,-1.781005859375,700.5712890625
1670840993916416000,-229.577583984375,-2.216796875,700.610107421875
1670840993956416300,-229.53758374023437,-1.942138671875,700.585693359375
1670840993996415700,-229.49758422851562,-1.667236328125,700.561279296875
1670840994036416500,-229.45758349609375,-1.159912109375,700.51611328125
1670840994076416300,-229.41758374023436,-0.34619140625,700.443603515625
1670840994116416000,-229.377583984375,0.190185546875,700.395751953125
1670840994156416300,-229.33758374023438,0.09765625,700.404052734375
1670840994196416300,-229.2975837402344,-0.182373046875,700.428955078125
1670840994236416000,-229.257583984375,-0.710693359375,700.47607421875
1670840994276415500,-229.21758447265626,-1.321044921875,700.5302734375
1670840994316415500,-229.17758447265626,-1.506103515625,700.546875
1670840994356415000,-229.1375849609375,-1.99755859375,700.590576171875
1670840994396416500,-229.09758349609376,-1.281494140625,700.52685546875
1670840994436415700,-229.05758422851562,-0.335693359375,700.442626953125
1670840994476415700,-229.01758422851563,-0.190185546875,700.4296875
1670840994516415500,-228.97758447265625,0.6923828125,700.35107421875
1670840994556415200,-228.93758471679686,1.572265625,700.272705078125
1670840994596416300,-228.89758374023438,1.48486328125,700.280517578125
1670840994636415500,-228.85758447265624,0.356689453125,700.380859375
1670840994676416300,-228.81758374023437,0.1611328125,700.3984375
1670840994716416500,-228.77758349609374,-0.079345703125,700.419677734375
1670840994756416000,-228.737583984375,-0.369873046875,700.445556640625
1670840994796416000,-228.697583984375,-0.369873046875,700.445556640625
1670840994836415700,-228.65758422851562,-0.3671875,700.4453125
1670840994876416000,-228.617583984375,0.864013671875,700.335693359375
1670840994916415500,-228.57758447265624,0.523193359375,700.3662109375
1670840994956415700,-228.5375842285156,0.510009765625,700.3671875
1670840994996415000,-228.4975849609375,-0.47021484375,700.45458984375
1670840995036415500,-228.45758447265624,-1.39501953125,700.536865234375
1670840995076415200,-228.41758471679688,-0.861328125,700.489501953125
1670840995116415700,-228.37758422851562,-0.805908203125,700.484375
1670840995156415700,-228.33758422851562,-0.953857421875,700.49755859375
1670840995196415200,-228.29758471679688,-0.697509765625,700.474853515625
1670840995236415200,-228.25758471679688,-1.4453125,700.54150390625
1670840995276415500,-228.21758447265626,-1.006591796875,700.50244140625
1670840995316415500,-228.17758447265626,-0.940673828125,700.49658203125
1670840995356415500,-228.13758447265624,-1.07275390625,700.50830078125
1670840995396415500,-228.09758447265625,-1.397705078125,700.537109375
1670840995436415500,-228.05758447265626,-1.48486328125,700.544921875
1670840995476415500,-228.01758447265624,-1.511474609375,700.54736328125
1670840995516415000,-227.9775849609375,-0.82177734375,700.48583984375
1670840995556415700,-227.93758422851562,-1.004150390625,700.502197265625
1670840995596415200,-227.89758471679687,-1.276123046875,700.5263671875
1670840995636415200,-227.85758471679688,-1.389892578125,700.536376953125
1670840995676415200,-227.8175847167969,-1.1943359375,700.51904296875
1670840995716416000,-227.777583984375,-0.657958984375,700.471435546875
1670840995756415700,-227.73758422851563,-0.877197265625,700.49072265625
1670840995796415500,-227.69758447265625,-1.352783203125,700.533203125
1670840995836416000,-227.657583984375,-1.06494140625,700.507568359375
1670840995876415500,-227.61758447265626,-1.152099609375,700.515380859375
1670840995916415200,-227.57758471679688,-1.1572265625,700.515869140625
1670840995956415500,-227.53758447265625,-1.300048828125,700.528564453125
1670840995996415200,-227.49758471679687,-1.6328125,700.55810546875
1670840996036415500,-227.45758447265624,-1.5087890625,700.547119140625
1670840996076415200,-227.41758471679688,-1.273681640625,700.526123046875
1670840996116415500,-227.37758447265625,-0.657958984375,700.471435546875
1670840996156415500,-227.33758447265626,-1.183837890625,700.51806640625
1670840996196415500,-227.29758447265624,-1.138916015625,700.51416015625
1670840996236416000,-227.257583984375,-1.455810546875,700.54248046875
1670840996276415500,-227.21758447265626,-1.313232421875,700.52978515625
1670840996316415500,-227.17758447265626,-1.3369140625,700.53173828125
1670840996356415500,-227.13758447265624,-1.66455078125,700.56103515625
1670840996396415700,-227.09758422851561,-1.128173828125,700.51318359375
1670840996436415200,-227.05758471679687,-1.19970703125,700.51953125
1670840996476415500,-227.01758447265624,-1.273681640625,700.526123046875
1670840996516415200,-226.97758471679688,-0.91162109375,700.493896484375
1670840996556415700,-226.93758422851562,-0.845458984375,700.488037109375
1670840996596415700,-226.89758422851563,-0.832275390625,700.48681640625
1670840996636415200,-226.85758471679688,-1.035888671875,700.5048828125
1670840996676415200,-226.8175847167969,-0.66845703125,700.47216796875
1670840996716415500,-226.77758447265626,-0.581298828125,700.464599609375
1670840996756415200,-226.73758471679687,-0.594482421875,700.465576171875
1670840996796415000,-226.6975849609375,-0.59716796875,700.4658203125
1670840996836415200,-226.65758471679686,-0.82958984375,700.486572265625
1670840996876415500,-226.61758447265626,-1.210205078125,700.5205078125
1670840996916415000,-226.5775849609375,-0.8427734375,700.48779296875
1670840996956415200,-226.53758471679689,-0.554931640625,700.462158203125
1670840996996415200,-226.49758471679687,-1.265625,700.525390625
1670840997036415500,-226.45758447265624,-0.203369140625,700.430908203125
1670840997076415200,-226.41758471679688,-0.71337890625,700.476318359375
1670840997116415000,-226.3775849609375,-1.130859375,700.513427734375
1670840997156415000,-226.3375849609375,-1.34765625,700.53271484375
1670840997196415200,-226.29758471679688,-1.273681640625,700.526123046875
1670840997236415000,-226.2575849609375,-0.465087890625,700.4541015625
1670840997276415200,-226.21758471679686,-0.4228515625,700.450439453125
1670840997316415200,-226.17758471679687,-0.8876953125,700.49169921875
1670840997356415000,-226.1375849609375,-0.44384765625,700.4521484375
1670840997396415700,-226.09758422851561,-0.441162109375,700.451904296875
1670840997436415000,-226.0575849609375,0.14794921875,700.3994140625
1670840997476415500,-226.01758447265624,0.5576171875,700.363037109375
1670840997516415200,-225.97758471679688,0.1533203125,700.39892578125
1670840997556415500,-225.93758447265625,-0.317138671875,700.44091796875
1670840997596415500,-225.89758447265626,-0.44921875,700.45263671875
1670840997636415200,-225.85758471679688,-0.3779296875,700.4462890625
1670840997676415500,-225.81758447265625,-0.721435546875,700.47705078125
1670840997716415200,-225.77758471679687,-0.68701171875,700.473876953125
1670840997756415200,-225.73758471679687,-1.05419921875,700.506591796875
1670840997796415000,-225.6975849609375,-1.482421875,700.544677734375
1670840997836415500,-225.65758447265625,-1.294677734375,700.528076171875
1670840997876415000,-225.6175849609375,-1.371337890625,700.534912109375
1670840997916415200,-225.57758471679688,-1.474365234375,700.5439453125
1670840997956415000,-225.5375849609375,-1.088623046875,700.509765625
1670840997996415500,-225.49758447265626,-0.54443359375,700.461181640625
1670840998036415000,-225.4575849609375,0.190185546875,700.395751953125
1670840998076415200,-225.41758471679688,-0.05810546875,700.41796875
1670840998116415700,-225.37758422851562,-0.771484375,700.4814453125
1670840998156415200,-225.33758471679687,-1.186279296875,700.518310546875
1670840998196415000,-225.2975849609375,-1.63037109375,700.557861328125
1670840998236415200,-225.25758471679688,-1.281494140625,700.52685546875
1670840998276415500,-225.21758447265626,-1.1123046875,700.51171875
1670840998316415500,-225.17758447265626,-1.133544921875,700.513671875
1670840998356415000,-225.1375849609375,-0.7451171875,700.47900390625
1670840998396415200,-225.0975847167969,-0.7978515625,700.48388671875
1670840998436415200,-225.05758471679687,-0.8984375,700.49267578125
1670840998476415000,-225.0175849609375,-0.383056640625,700.44677734375
1670840998516415200,-224.97758471679688,-1.05419921875,700.506591796875
1670840998556415500,-224.93758447265625,-1.152099609375,700.515380859375
1670840998596415200,-224.89758471679687,-1.75439453125,700.569091796875
1670840998636415200,-224.85758471679688,-2.703125,700.653564453125
1670840998676415000,-224.8175849609375,-2.216796875,700.610107421875
1670840998716415500,-224.77758447265626,-1.781005859375,700.5712890625
1670840998756415000,-224.7375849609375,-1.47705078125,700.544189453125
1670840998796415200,-224.69758471679688,-1.47705078125,700.544189453125
1670840998836415700,-224.65758422851562,-0.993408203125,700.501220703125
1670840998876415500,-224.61758447265626,-0.45703125,700.453369140625
1670840998916416300,-224.5775837402344,-0.90625,700.493408203125
1670840998956415500,-224.53758447265625,-1.07275390625,700.50830078125
1670840998996415200,-224.49758471679687,-1.0673828125,700.5078125
1670840999036415200,-224.45758471679687,-0.84814453125,700.48828125
1670840999076415700,-224.41758422851564,-1.603759765625,700.5556640625
1670840999116416000,-224.377583984375,-1.429443359375,700.5400390625
1670840999156416000,-224.337583984375,-1.0224609375,700.50390625
1670840999196416300,-224.2975837402344,-0.89306640625,700.4921875
1670840999236416000,-224.257583984375,-0.652587890625,700.470947265625
1670840999276415500,-224.21758447265626,-0.214111328125,700.431884765625
1670840999316415500,-224.17758447265626,-1.0859375,700.509521484375
1670840999356416300,-224.13758374023436,-1.02783203125,700.504150390625
1670840999396416000,-224.097583984375,-0.620849609375,700.468017578125
1670840999436416000,-224.057583984375,-0.768798828125,700.481201171875
1670840999476416300,-224.0175837402344,-0.396240234375,700.447998046875
1670840999516416000,-223.977583984375,0.1533203125,700.39892578125
1670840999556416000,-223.937583984375,-0.451904296875,700.452880859375
1670840999596416300,-223.89758374023438,-0.55224609375,700.4619140625
1670840999636416300,-223.85758374023436,-0.951171875,700.497314453125
1670840999676416000,-223.817583984375,-1.28955078125,700.527587890625
1670840999716415700,-223.77758422851562,-1.3818359375,700.535888671875
1670840999756415700,-223.73758422851563,-2.20361328125,700.609130859375
1670840999796416300,-223.69758374023436,-2.166748046875,700.605712890625
1670840999836416300,-223.65758374023437,-1.06494140625,700.507568359375
1670840999876416000,-223.617583984375,-1.268310546875,700.525634765625
1670840999916415500,-223.57758447265624,-1.614501953125,700.556640625
1670840999956416000,-223.537583984375,-2.129638671875,700.6025390625
1670840999996416000,-223.497583984375,-1.21533203125,700.52099609375
1670841000036415500,-223.45758447265624,-1.038330078125,700.505126953125
1670841000076415000,-223.4175849609375,-0.75048828125,700.4794921875
1670841000116415500,-223.37758447265625,-0.6552734375,700.47119140625
1670841000156416300,-223.33758374023438,-0.853515625,700.48876953125
1670841000196416300,-223.2975837402344,-1.400390625,700.537353515625
1670841000236416500,-223.25758349609376,-1.268310546875,700.525634765625
1670841000276415500,-223.21758447265626,-1.45068359375,700.5419921875
1670841000316415200,-223.17758471679687,-1.524658203125,700.548583984375
1670841000356416000,-223.137583984375,-1.1044921875,700.510986328125
1670841000396416000,-223.097583984375,-0.768798828125,700.481201171875
1670841000436416500,-223.05758349609374,-1.16796875,700.516845703125
1670841000476416000,-223.017583984375,-0.89306640625,700.4921875
1670841000516416000,-222.977583984375,-0.832275390625,700.48681640625
1670841000556415700,-222.93758422851562,-1.09130859375,700.510009765625
1670841000596416300,-222.89758374023438,-1.19970703125,700.51953125
1670841000636416000,-222.857583984375,-0.631591796875,700.468994140625
1670841000676415700,-222.8175842285156,-0.678955078125,700.47314453125
1670841000716416000,-222.777583984375,-0.46240234375,700.453857421875
1670841000756415700,-222.73758422851563,-0.414794921875,700.44970703125
1670841000796415200,-222.69758471679688,-0.0712890625,700.419189453125
1670841000836416000,-222.657583984375,-0.721435546875,700.47705078125
1670841000876416300,-222.61758374023438,-0.721435546875,700.47705078125
1670841000916415700,-222.57758422851563,-1.19970703125,700.51953125
1670841000956415700,-222.5375842285156,-0.8798828125,700.490966796875
1670841000996416000,-222.497583984375,-1.27880859375,700.526611328125
1670841001036415700,-222.45758422851563,-0.845458984375,700.488037109375
1670841001076416000,-222.417583984375,-1.0859375,700.509521484375
1670841001116416000,-222.377583984375,-0.37255859375,700.44580078125
1670841001156416300,-222.33758374023438,-0.047607421875,700.4169921875
1670841001196415700,-222.29758422851563,-0.491455078125,700.45654296875
1670841001236415500,-222.25758447265625,-1.313232421875,700.52978515625
1670841001276415500,-222.21758447265626,-1.551025390625,700.55078125
1670841001316415200,-222.17758471679687,-1.802001953125,700.5732421875
1670841001356416800,-222.13758325195312,-1.29736328125,700.5283203125
1670841001396416300,-222.09758374023437,-0.71337890625,700.476318359375
1670841001436416500,-222.05758349609374,-0.774169921875,700.481689453125
1670841001476415700,-222.01758422851563,0.32763671875,700.383544921875
1670841001516416500,-221.97758349609376,0.52587890625,700.365966796875
1670841001556415500,-221.93758447265625,1.255126953125,700.30078125
1670841001596415700,-221.89758422851563,1.564208984375,700.2734375
1670841001636416300,-221.85758374023436,1.468994140625,700.281982421875
1670841001676416000,-221.817583984375,1.52197265625,700.277099609375
1670841001716416000,-221.777583984375,0.755615234375,700.345458984375
1670841001756416800,-221.7375832519531,0.195556640625,700.395263671875
1670841001796416300,-221.69758374023436,-0.3779296875,700.4462890625
1670841001836415700,-221.65758422851562,0.034423828125,700.40966796875
1670841001876415700,-221.61758422851562,0.208740234375,700.39404296875
1670841001916416000,-221.577583984375,0.052734375,700.407958984375
1670841001956415700,-221.5375842285156,0.190185546875,700.395751953125
1670841001996416300,-221.49758374023438,-0.05029296875,700.417236328125
1670841002036416000,-221.457583984375,-0.35400390625,700.4443359375
1670841002076415700,-221.41758422851564,-0.766357421875,700.48095703125
1670841002116416000,-221.377583984375,-3.284423828125,700.705322265625
1670841002156415500,-221.33758447265626,-3.2763671875,700.70458984375
1670841002196415700,-221.29758422851563,0.729248046875,700.34765625
1670841002236416000,-221.257583984375,0.9697265625,700.326416015625
1670841002276415200,-221.21758471679686,0.055419921875,700.40771484375
1670841002316415500,-221.17758447265626,0.221923828125,700.392822265625
1670841002356415700,-221.13758422851564,0.05029296875,700.408203125
1670841002396415700,-221.09758422851561,-0.44921875,700.45263671875
1670841002436416000,-221.057583984375,-1.625,700.557373046875
1670841002476416300,-221.0175837402344,-1.123046875,700.5126953125
1670841002516416000,-220.977583984375,-0.678955078125,700.47314453125
1670841002556415500,-220.93758447265625,-0.634033203125,700.46923828125
1670841002596415200,-220.89758471679687,-1.358154296875,700.53369140625
1670841002636415200,-220.85758471679688,-0.97509765625,700.49951171875
1670841002676416000,-220.817583984375,-0.68701171875,700.473876953125
1670841002716415500,-220.77758447265626,-0.34619140625,700.443603515625
1670841002756416000,-220.737583984375,-0.877197265625,700.49072265625
1670841002796415700,-220.69758422851564,0.348876953125,700.381591796875
1670841002836416500,-220.65758349609376,-0.1611328125,700.427001953125
1670841002876416300,-220.61758374023438,-0.1611328125,700.427001953125
1670841002916415500,-220.57758447265624,-0.216552734375,700.43212890625
1670841002956415700,-220.5375842285156,-0.79541015625,700.483642578125
1670841002996416300,-220.49758374023438,-0.63671875,700.469482421875
1670841003036416300,-220.45758374023438,-0.37255859375,700.44580078125
1670841003076416000,-220.417583984375,-0.536376953125,700.46044921875
1670841003116416500,-220.37758349609376,-1.0673828125,700.5078125
1670841003156416500,-220.33758349609374,-1.63037109375,700.557861328125
1670841003196415500,-220.29758447265624,-2.01611328125,700.59228515625
1670841003236416000,-220.257583984375,-1.545654296875,700.55029296875
1670841003276415500,-220.21758447265626,-1.138916015625,700.51416015625
1670841003316415500,-220.17758447265626,-1.70947265625,700.56494140625
1670841003356417300,-220.13758276367187,-1.23388671875,700.522705078125
1670841003396416000,-220.097583984375,-1.23388671875,700.522705078125
1670841003436416000,-220.057583984375,0.042236328125,700.408935546875
1670841003476415500,-220.01758447265624,0.5126953125,700.366943359375
1670841003516415700,-219.97758422851564,0.710693359375,700.349365234375
1670841003556415500,-219.93758447265625,-0.134765625,700.4248046875
1670841003596416000,-219.897583984375,-0.634033203125,700.46923828125
1670841003636416000,-219.857583984375,-0.59716796875,700.4658203125
1670841003676416500,-219.81758349609376,-0.678955078125,700.47314453125
1670841003716419600,-219.77758032226564,-0.216552734375,700.43212890625
1670841003756416000,-219.737583984375,0.052734375,700.407958984375
1670841003796415700,-219.69758422851564,-1.16259765625,700.516357421875
1670841003836415700,-219.65758422851562,-0.73193359375,700.47802734375
1670841003876416800,-219.61758325195314,-0.7900390625,700.483154296875
1670841003916416000,-219.577583984375,-1.09130859375,700.510009765625
1670841003956416500,-219.53758349609376,-0.79541015625,700.483642578125
1670841003996416300,-219.49758374023438,-0.702880859375,700.475341796875
1670841004036416800,-219.45758325195314,-0.93017578125,700.49560546875
1670841004076415700,-219.41758422851564,-0.7373046875,700.478271484375
1670841004116415700,-219.37758422851562,-1.0673828125,700.5078125
1670841004156415500,-219.33758447265626,-0.943359375,700.496826171875
1670841004196416000,-219.297583984375,-1.14404296875,700.5146484375
1670841004236415500,-219.25758447265625,-1.24462890625,700.523681640625
1670841004276415500,-219.21758447265626,-1.2841796875,700.527099609375
1670841004316415700,-219.17758422851563,-0.98828125,700.500732421875
1670841004356416800,-219.13758325195312,-1.19970703125,700.51953125
1670841004396416300,-219.09758374023437,-1.358154296875,700.53369140625
1670841004436416000,-219.057583984375,-0.805908203125,700.484375
1670841004476416800,-219.0175832519531,-0.755615234375,700.47998046875
1670841004516415700,-218.97758422851564,-1.262939453125,700.525146484375
1670841004556415200,-218.93758471679686,-0.248291015625,700.434814453125
1670841004596416000,-218.897583984375,0.39111328125,700.3779296875
1670841004636416000,-218.857583984375,0.819091796875,700.33984375
1670841004676416000,-218.817583984375,0.78466796875,700.3427734375
1670841004716415500,-218.77758447265626,0.850830078125,700.3369140625
1670841004756416000,-218.737583984375,1.049072265625,700.3193359375
1670841004796415700,-218.69758422851564,0.32763671875,700.383544921875
1670841004836416000,-218.657583984375,-0.6025390625,700.46630859375
1670841004876415700,-218.61758422851562,-1.05419921875,700.506591796875
1670841004916416000,-218.577583984375,-1.241943359375,700.5234375
1670841004956415200,-218.53758471679689,-0.594482421875,700.465576171875
1670841004996415200,-218.49758471679687,0.195556640625,700.395263671875
1670841005036415700,-218.45758422851563,-0.293212890625,700.438720703125
1670841005076415500,-218.41758447265624,-0.948486328125,700.4970703125
1670841005116416000,-218.377583984375,-0.311767578125,700.4404296875
1670841005156415700,-218.33758422851562,-0.6103515625,700.467041015625
1670841005196415700,-218.29758422851563,-0.169189453125,700.427734375
1670841005236416000,-218.257583984375,-0.5126953125,700.458251953125
1670841005276415500,-218.21758447265626,-0.697509765625,700.474853515625
1670841005316415200,-218.17758471679687,-0.546875,700.46142578125
1670841005356416000,-218.137583984375,-0.9326171875,700.495849609375
1670841005396415700,-218.09758422851561,-0.306396484375,700.43994140625
1670841005436416000,-218.057583984375,-0.169189453125,700.427734375
1670841005476416000,-218.017583984375,0.427978515625,700.37451171875
1670841005516416000,-217.977583984375,0.42529296875,700.374755859375
1670841005556415700,-217.93758422851562,0.118896484375,700.402099609375
1670841005596416000,-217.897583984375,-0.583984375,700.46484375
1670841005636416000,-217.857583984375,-0.634033203125,700.46923828125
1670841005676416800,-217.81758325195312,-1.09130859375,700.510009765625
1670841005716416300,-217.77758374023438,-0.26953125,700.436767578125
1670841005756416800,-217.7375832519531,-0.5576171875,700.46240234375
1670841005796416500,-217.69758349609376,0.081787109375,700.405517578125
1670841005836415700,-217.65758422851562,0.18505859375,700.396240234375
1670841005876415200,-217.61758471679687,-0.38037109375,700.446533203125
1670841005916415000,-217.5775849609375,-0.335693359375,700.442626953125
1670841005956415200,-217.53758471679689,-0.697509765625,700.474853515625
1670841005996415700,-217.49758422851562,-0.8271484375,700.486328125
1670841006036415200,-217.45758471679687,-1.18896484375,700.5185546875
1670841006076416000,-217.417583984375,-0.021240234375,700.41455078125
1670841006116415500,-217.37758447265625,-0.08447265625,700.420166015625
1670841006156415200,-217.33758471679687,-0.43603515625,700.451416015625
1670841006196415000,-217.2975849609375,-0.303955078125,700.439697265625
1670841006236415500,-217.25758447265625,0.4228515625,700.375
